Филиал Московского экономико-финансового института ,Самара
филиал Самарского государственного технического университета ,Сызрань
Филиал Самарского государственного экономического университета ,Тольятти
Филиал Самарской гуманитарной академии ,Тольятти
Филиал Санкт-Петербургского института внешнеэкономических связей экономики и права ,Тольятти
Академический институт гуманитарного образования,Санкт-Петербург
Академия Русского балета имени А.Я. Вагановой,Санкт-Петербург
Балтийская академия туризма и предпринимательства,
Балтийский государственный технический университет ВОЕНМЕХ им. Д.Ф. Устинова,Санкт-Петербург
Балтийский Гуманитарный Институт,Санкт-Петербург
Балтийский институт иностранных языков и межкультурного сотрудничества,Санкт-Петербург
Балтийский институт экологии политики и права,Санкт-Петербург
Военная академия материально-технического обеспечения им. генерала армии А.В. Хрулева,Санкт-Петербург
Военная академия связи им. Маршала Советского Союза С.М. Буденного,Санкт-Петербург
Военно-космическая академия имени А.Ф. Можайского,Санкт-Петербург
Военно-медицинская академия имени С.М. Кирова,Санкт-Петербург
Военно-морской институт радиоэлектроники имени А.С. Попова (филиал) Военного учебно-научного центра Военно-Морского Флота Военно-морская академия имени Адмирала Флота Советского Союза Н.Г. Кузнецова,Санкт-Петербург
Военно-транспортный университет железнодорожных войск,Санкт-Петербург
Военный инженерно-технический университет,Санкт - Петербург
Военный учебно-научный центр Военно-Морского Флота «Военно-морская академия имени Адмирала Флота Советского Союза Н.Г. Кузнецова»,Санкт-Петербург
Восточно-Европейский институт психоанализа,
Восточный институт,Санкт-Петербург
Высшая религиозно-философская школа (институт),Санкт-Петербург
Высшая школа народных искусств (институт),Санкт-Петербург
Высшая школа печати и медиатехнологий,Санкт-Петербург
Высшая школа технологии и энергетики СПбГУПТД,Санкт-Петербург
Высшая школа экономики в Санкт-Петербурге,Санкт-Петербург
Государственный университет морского и речного флота имени адмирала С.О. Макарова,Санкт-Петербург
Институт декоративно-прикладного искусства,
Институт заочного обучения Санкт-Петербургского горного университета,Санкт-Петербург
Институт иностранных языков (г. Санкт-Петербург),Санкт-Петербург
Институт правоведения и предпринимательства,Пушкин
Институт практической психологии Иматон,
Институт специальной педагогики и психологии,
Институт телевидения бизнеса и дизайна,
Институт холода и биотехнологий Санкт-Петербургского национального исследовательского университета информационных технологий механики и оптики,Санкт-Петербург
Институт экономики и финансов,Санкт-Петербург
Ленинградский государственный университет имени А.С. Пушкина,
Международный Банковский Институт,Санкт-Петербург
Межрегиональный институт экономики и права при МПА ЕврАзЭС,
Михайловская военная артиллерийская академия,Санкт-Петербург
Морской корпус Петра Великого Санкт-Петербургского военно-морского института,Санкт-Петербур
Национальный государственный университет физической культуры спорта и здоровья имени П.Ф. Лесгафта Санкт-Петербург,Санкт-Петербург
Национальный открытый институт России г. Санкт-Петербург,Санкт-Петербург
Невский институт управления и дизайна,Санкт-Петербург
Невский институт языка и культуры,Санкт-Петербург
Первый Санкт-Петербургский государственный медицинский университет им. акад. И. П. Павлова,Санкт-Петербург
Петербургский государственный университет путей сообщения императора Александра I,Санкт-Петербург
Петербургский институт иудаики,Санкт-Петербург
Российский государственный гидрометеорологический университет,Санкт-Петербург
Российский государственный педагогический университет имени А. И. Герцена,Санкт-Петербург
Русская Христианская Гуманитарная Академия,
Санкт-Петербургская государственная академия ветеринарной медицины,
Санкт-Петербургская государственная академия театрального искусства,Санкт-Петербург
Санкт-Петербургская государственная консерватория (академия) им. Н.А. Римского-Корсакова,Санкт-Петербург
Санкт-Петербургская государственная химико-фармацевтическая академия,Санкт-Петербург
Санкт-Петербургская государственная художественно-промышленная академия имени А. Л. Штиглица,Санкт-Петербург
Санкт-Петербургская юридическая академия,
Санкт-Петербургский академический университет - научно-образовательный центр нанотехнологий РАН (Академический университет РАН),
Санкт-Петербургский военный институт внутренних войск,Санкт-Петербург
Санкт-Петербургский горный университет,
Санкт-Петербургский государственный аграрный университет,Санкт-Петербург
Санкт-Петербургский государственный академический институт живописи скульптуры и архитектуры имени И.Е. Репина,Санкт-Петербург
Санкт-Петербургский государственный архитектурно-строительный университет,Санкт-Петербург
Санкт-Петербургский государственный институт культуры,
Санкт-Петербургский государственный институт психологии и социальной работы,
Санкт-Петербургский государственный лесотехнический университет имени С.М. Кирова,Санкт-Петербург
Санкт-Петербургский государственный морской технический университет,Санкт-Петербург
Санкт-Петербургский государственный педиатрический медицинский университет,Санкт-Петербург
Санкт-Петербургский государственный технологический институт (технический университет),Санкт-Петербург
Санкт-Петербургский государственный торгово-экономический университет,Санкт-Петербург
Санкт-Петербургский государственный университет,
Санкт-Петербургский государственный университет аэрокосмического приборостроения,Санкт-Петербург
Санкт-Петербургский государственный университет гражданской авиации,Санкт-Петербург
Санкт-Петербургский государственный университет кино и телевидения,Санкт-Петербург
Санкт-Петербургский государственный университет промышленных технологий и дизайна,Санкт-Петербург
Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича,Санкт-Петербург
Санкт-Петербургский государственный экономический университет,Санкт-Петербург
Санкт-Петербургский государственный электротехнический университет ЛЭТИ им. В.И. Ульянова (Ленина),Санкт-Петербург
Санкт-Петербургский Гуманитарный университет профсоюзов,Санкт-Петербург
Санкт-Петербургский имени В.Б. Бобкова филиал Российской таможенной академии,Санкт-Петербург
Санкт-Петербургский институт внешнеэкономических связей экономики и права,Санкт-Петербург
Санкт-Петербургский институт гостеприимства,
Санкт-Петербургский институт гуманитарного образования,Санкт-Петербург
Санкт-Петербургский институт искусств и реставрации,Санкт-Петербург
Санкт-Петербургский институт машиностроения,Санкт-Петербург
Санкт-Петербургский институт управления и права,
Санкт-Петербургский институт управления персоналом,Санкт-Петербург
Санкт-Петербургский Институт экономики и управления,
Санкт-Петербургский институт экономики культуры и делового администрирования,Санкт-Петербург
Санкт-Петербургский медико-технический институт,Санкт-Петербург
Санкт-Петербургский национальный-исследовательский университет информационных технологий механики и оптики,Санкт-Петербург
Санкт-Петербургский политехнический университет Петра Великого,Санкт-Петербург
Санкт-Петербургский университет Государственной противопожарной службы,
Санкт-Петербургский университет Министерства внутренних дел Российской Федерации,Санкт-Петербург
Санкт-Петербургский университет технологий управления и экономики,Санкт-Петербург
Санкт-Петербургский филиал Института бизнеса и политики (ИБП),Санкт-Петербург
Санкт-Петербургский филиал Медицинского института «РЕАВИЗ»,Санкт-Петербург
Санкт-Петербургский филиал Современной гуманитарной академии,Санкт-Петербург
Санкт-Петербургский филиал Финансового Университета при Правительстве Российской Федерации,Санкт-Петербург
Санкт-Петербургский юридический институт (филиал) Академии Генеральной прокуратуры Российской Федерации,Санкт-Петербург
Северо-Западный государственный медицинский университет имени И.И. Мечникова,Санкт - Петербург
Северо-Западный (г. Санкт-Петербург) филиал Всероссийского государственного университета юстиции,Санкт-Петербург
Северо-Западный институт управления,Санкт-Петербург
Северо-Западный открытый технический университет,
Северо-Западный филиал Российской академии правосудия (г. Санкт-Петербург),Санкт-Петербург
Смольный университет Российской академии образования,Санкт - Петербург
Театральный институт Школа русской драмы имени И.О. Горбачева,Санкт-Петербург
Юридический институт (Санкт-Петербург),Санкт-Петербург
Балаковский институт техники технологии и управления (филиал) Саратовского государственного технического университета,Балаково
Балаковский филиал Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации,
Балаковский филиал Саратовской государственной юридической академии,Балаково
Балаковский филиал Современной гуманитарной академии,Балаково
Балашовский институт (филиал) Саратовского государственного университета имени Н.Г. Чернышевского,Балашов
Балашовский филиал Саратовского государственного аграрного университета имени Н.И. Вавилова,Балашов
Балашовский филиал Современной гуманитарной академии,Балашов
Вольский филиал Военной академии материально-технического обеспечения им. генерала армии А.В. Хрулева,Вольск
Межрегиональный юридический институт филиал Саратовской государственной академии права,
Национальный исследовательский Саратовский государственный университет имени Н.Г. Чернышевского,Саратов
Поволжский (г. Саратов) юридический институт (филиал) Всероссийского государственного университета юстиции,Саратов
Поволжский институт им. П.А. Столыпина - филиал Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации,Саратов
Поволжский институт управления имени П.А. Столыпина - филиал Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации,Балашов
Поволжский кооперативный институт (филиал) Российского университета кооперации,Энгельс
Поволжский филиал Московского государственного университета путей сообщения,Саратов
Саратовская государственная консерватория (академия) им. Л.В. Собинова,Саратов
Саратовская государственная юридическая академия,Саратов
Саратовский военно-медицинский институт,Саратов
Саратовский военный институт внутренних войск,Саратов
Саратовский государственный аграрный университет имени Н.И. Вавилова,Саратов
Саратовский государственный медицинский университет имени В. И. Разумовского,Саратов
Саратовский государственный технический университет имени Гагарина Ю.А.,Саратов
Саратовский институт бизнеса и информационных технологий,
Саратовский социально-экономический институт (филиал) Российского экономического университета имени Г.В. Плеханова,Саратов
Саратовский филиал Медицинского института «РЕАВИЗ»,Саратов
Саратовский филиал Современной гуманитарной академии,Саратов
Саратовский юридический институт адвокатуры,Саратов
Филиал Института экономики и антикризисного управления ,
Энгельсский технологический институт Саратовского государственного технического университета,Энгельс
Юридический институт предпринимательства и агробизнеса Саратовской государственной академии права,Саратов
Сахалинский государственный университет,Южно-Сахалинск
Сахалинский гуманитарно-технологический институт,
Сахалинский институт железнодорожного транспорта - филиал Дальневосточного государственного университета путей сообщения ,Южно-Сахалинск
Сахалинское высшее морское училище им. Т.Б. Гуженко филиал МГУ им.адм. Г.И. Невельского,Холмск
Южно-Сахалинский институт коммерции и предпринимательства,Южно-Сахалинск
Южно-Сахалинский институт (филиал) Российского государственного торгово-экономического университета,Южно-Сахалинск
Южно-Сахалинский филиал Дальневосточного юридического института Министерства внутренних дел Российской Федерации,Южно-Сахалинск
Гуманитарный университет,Екатеринбург
Европейско-Азиатский институт управления и предпринимательства,Екатеринбург
Екатеринбургская академия современного искусства,Екатеринбург
Екатеринбургский государственный театральный институт,Екатеринбург
Екатеринбургский институт физической культуры (филиал) Уральского государственного университета физической культуры,Екатеринбург
Екатеринбургский филиал Академии труда и социальных отношений,Екатеринбург
Екатеринбургский филиал Московского государственного гуманитарного университета имени М.А. Шолохова,Екатеринбург
Екатеринбургский филиал Московского института предпринимательства и права,Екатеринбург
Екатеринбургский филиал Современной гуманитарной академии,Екатеринбург
Екатеринбургский филиал Университета Российской академии образования,Екатеринбург
Екатеринбургское высшее артиллерийское командное училище (военный институт) (филиал) Военного учебно-научного центра Сухопутных войск Общевойсковая академия Вооруженных Сил Российской Федерации,Екатеринбург
Зареченский технологический институт - филиал Пензенского государственного технологического университета,Заречный
Институт международных связей,Екатеринбург
Институт менеджмента и рынка,Екатеринбург
Каменск-Уральский филиал Уральского государственного экономического университета,Каменск-Уральский
Нижнетагильская государственная социально-педагогическая академия,Нижний Тагил
Нижнетагильский архитектурный институт (филиал) Уральской государственной архитектурно-художественной академии,Нижний Тагил
Нижнетагильский (г. Нижний Тагил Свердловской области) филиал Международного юридического института,Нижний Тагил
Нижнетагильский технологический институт (филиал) Уральского федерального университета имени первого Президента России Б.Н. Ельцина,Нижний Тагил
Нижнетагильский филиал Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации,Нижний Тагил
Нижнетагильский филиал Уральского института экономики управления и права,Нижний Тагил Свердловской области
Новоуральский технологический институт - филиал Национального исследовательского ядерного университета МИФИ,Новоуральск
Новоуральский филиал Современной гуманитарной академии,Новоуральск
Политехнический институт (филиал) Уральского федерального университета имени первого Президента России Б.Н. Ельцина ,Каменск-Уральский
Российский государственный профессионально-педагогический университет,Екатеринбург
Технологический институт - филиал Национального исследовательского ядерного университета МИФИ,Лесной
Уральская государственная консерватория (академия) имени М. П. Мусоргского,Екатеринбург
Уральский государственный аграрный университет,Екатеринбург
Уральский государственный архитектурно-художественный университет,Екатеринбург
Уральский государственный горный университет,Екатеринбург
Уральский государственный лесотехнический университет,Екатеринбург
Уральский государственный медицинский университет,Екатеринбург
Уральский государственный педагогический университет,Екатеринбург
Уральский государственный университет путей сообщения,Екатеринбург
Уральский государственный экономический университет,Екатеринбург
Уральский государственный юридический университет,Екатеринбург
Уральский гуманитарный институт (г. Екатеринбург),Екатеринбург
Уральский институт бизнеса им. И. А. Ильина,Екатеринбург
Уральский институт Государственной противопожарной службы,Екатеринбург
Уральский институт коммерции и права,Екатеринбург
Уральский институт туризма - филиал Российской международной академии туризма,Екатеринбург
Уральский институт - филиал Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации,Екатеринбург
Уральский институт фондового рынка,Екатеринбург
Уральский институт экономики управления и права,Екатеринбург
Уральский международный институт туризма,Екатеринбург
Уральский технический институт связи и информатики (филиал) Сибирского государственного университета телекоммуникаций и информатики,Екатеринбург
Уральский федеральный университет имени первого Президента России Б.Н. Ельцина,Екатеринбург
Уральский филиал Российского государственного университета туризма и сервиса,Екатеринбург
Уральский филиал Российской школы частного права (института),Екатеринбург
Уральский финансово-юридический институт,Екатеринбург
Уральский юридический институт,Екатеринбург
Филиал Международного института экономики и права в городе Екатеринбурге,Екатеринбург
Филиал Российского государственного профессионально-педагогического университета ,Березовский
Филиал Сибирского государственного университета физической культуры и спорта ,Березовский
Филиал Удмуртского государственного университета в городе Нижняя Тура,Нижняя Тура
Филиал Уральского государственного педагогического университета ,Каменск-Уральский
Филиал Уральского государственного университета путей сообщения ,Нижний Тагил
Филиал Уральского государственного экономического университета ,Нижний Тагил
Филиал Уральского федерального университета имени первого Президента России Б.Н. Ельцина ,Алапаевск
Филиал Уральского федерального университета имени первого Президента России Б.Н. Ельцина ,Верхняя Салда
Филиал Уральского федерального университета имени первого Президента России Б.Н. Ельцина ,Ирбит
Филиал Уральского федерального университета имени первого Президента России Б.Н. Ельцина ,Краснотурьинск
Филиал Уральского федерального университета имени первого Президента России Б.Н. Ельцина ,Красноуральск
Филиал Уральского федерального университета имени первого Президента России Б.Н. Ельцина ,Невьянск
Филиал Уральского федерального университета имени первого Президента России Б.Н. Ельцина ,Первоуральск
Филиал Уральского федерального университета имени первого Президента России Б.Н. Ельцина ,Серов
Филиал Уральского федерального университета имени первого Президента России Б.Н. Ельцина ,Среднеуральск
Институт экономики и права (филиал) Академии труда и социальных отношений ,Севастополь
Крымский филиал государственного морского университета имени адмирала Ф.Ф. Ушакова,
Севастопольский государственный университет,
Севастопольский филиал Российского экономического университета имени Г.В. Плеханова,Севастополь
Филиал Московского государственного университета имени М.В. Ломоносова в городе Севастополе,Севастополь
Военная академия войсковой противовоздушной обороны Вооруженных Сил Российской Федерации имени Маршала Советского Союза А.М. Василевского,Смоленск
Вяземский филиал Российской международной академии туризма,Вязьма
Вяземский филиал Современной гуманитарной академии,Вязьма
Сафоновский филиал Московского политехнического университета,
Смоленская государственная академия физической культуры спорта и туризма,Смоленск
Смоленская государственная сельскохозяйственная академия,Смоленск
Смоленская Православная Духовная Семинария Русской Православной Церкви,Смоленск
Смоленский государственный институт искусств,Смоленск
Смоленский государственный медицинский университет,Смоленск
Смоленский государственный университет,Смоленск
Смоленский гуманитарный университет,Смоленск
Смоленский институт бизнеса и предпринимательства,Смоленск
Смоленский институт экономики - филиал Санкт-Петербургского университета управления и экономики,Смоленск
Смоленский филиал Академии права и управления (институт),Смоленск
Смоленский филиал Всероссийского заочного финансово-экономического института,Смоленск
Смоленский филиал Международного юридического института,Смоленск
Смоленский филиал Московского автомобильно-дорожного государственного технического университета,Смоленск
Смоленский филиал Московского государственного университета путей сообщения,Смоленск
Смоленский филиал Московского университета Министерства внутренних дел Российской Федерации,Смоленск
Смоленский филиал Российского государственного торгово-экономического университета,Смоленск
Смоленский филиал Российского университета кооперации,Смоленск
Смоленский филиал Российского экономического университета имени Г.В. Плеханова,Смоленск
Смоленский филиал Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации,Смоленск
Смоленский филиал Саратовской государственной академии права,Смоленск
Смоленский филиал Современной гуманитарной академии,Смоленск
филиал Московского государственного индустриального университета ,Вязьма
Филиал Московского государственного индустриального университета ,Рославль
филиал Московского государственного университета технологий и управления ,Вязьма
Филиал Московского государственного университета технологий и управления ,Смоленск
филиал Московского нового юридического института ,Смоленск
Филиал Московского психолого-социального университета ,Рославль
Филиал Национального исследовательского университета МЭИ ,Смоленск
Филиал Санкт-Петербургского института внешнеэкономических связей экономики и права ,Смоленск
Буденновский филиал Института Дружбы народов Кавказа,Буденновск
Георгиевский филиал Невинномысского государственного гуманитарно-технического института,Георгиевск
Голицынский пограничный институт Федеральной службы безопасности Российской Федерации (филиал ,
Ессентукский институт управления бизнеса и права,
Железноводский филиал Московского государственного гуманитарного университета имени М.А. Шолохова,Железноводск
Институт дружбы народов Кавказа,Ставрополь
Институт сервиса и технологий (филиал) Донского государственного технического университета ,Пятигорск
Институт управления бизнеса и права (г. Пятигорск),Пятигорск
Институт экономики и управления (г. Пятигорск),Пятигорск
Кисловодский гуманитарно-технический институт,Кисловодск
Кисловодский филиал Московского государственного института индустрии туризма имени Ю.А.Сенкевича,Кисловодск
Минераловодский филиал Академии права и управления (институт),Минеральные Воды
Минераловодский филиал Московской открытой социальной академии,Минеральные Воды
Невинномысский государственный гуманитарно-технический институт,Невинномысск
Невинномысский институт экономики управления и права,
Невинномысский технологический институт (филиал) Северо-Кавказского федерального университета,Невинномысск
Пятигорский государственный университет,Пятигорск
Пятигорский институт курортной рекреации и гостеприимства - филиал Российской международной академии туризма,Пятигорск
Пятигорский медико-фармацевтический институт – филиал Волгоградского государственного медицинского университета,Пятигорск
Пятигорский филиал Санкт-Петербургского государственного университета аэрокосмического приборостроения,Пятигорск
Пятигорский филиал Современной гуманитарной академии,Пятигорск
Северо-Кавказский гуманитарный институт,Ставрополь
Северо-Кавказский институт - филиал Российской академии народного хозяйства и государственной службы при Президенте Российской Федерации,Пятигорск
Северо-Кавказский социальный институт,
Северо-Кавказский федеральный университет,Ставрополь
Северо-Кавказский филиал Белгородского государственного технологического университета им. В. Г. Шухова,Минеральные Воды
Северо-Кавказский филиал Московского автомобильно-дорожного государственного технического университета (МАДИ),Лермонтов
Северо-Кавказский филиал Московского гуманитарно-экономического института,Минеральные Воды
Ставропольский государственный аграрный университет,Ставрополь
Ставропольский государственный медицинский университет,Ставрополь
Ставропольский государственный педагогический институт,
Ставропольский институт бизнеса и технологий Бизнестранс,Ставрополь
Ставропольский институт имени В.Д. Чурсина,Ставрополь
Ставропольский институт управления,Ставрополь
Ставропольский институт экономики и управления имени О.В. Казначеева (филиал) Пятигорского государственного технологического университета,Ставрополь
Ставропольский кооперативный институт (филиал) Белгородского университета кооперации экономики и права,Ставрополь
Ставропольский университет,Ставрополь
Ставропольский филиал Краснодарского университета Министерства внутренних дел Российской Федерации,Ставрополь
Ставропольский филиал Московского гуманитарно-экономического института,Ставрополь
Ставропольский филиал Московского института предпринимательства и права,Ставрополь
Ставропольский филиал Московского педагогического государственного университета,Ставрополь
